source_date,interval_index,sample_minute,interval_start_date,interval_start_minute,interval_end_date,interval_end_minute,load_kw,pv_actual_kw,load_kwh,pv_actual_kwh
2025-01-02,125,1250,2025-01-02,1250,2025-01-02,1260,4398.0305,0.0000,733.0051,0.0000
2025-01-02,126,1260,2025-01-02,1260,2025-01-02,1270,4648.2700,0.0000,774.7117,0.0000
2025-01-02,127,1270,2025-01-02,1270,2025-01-02,1280,4633.6000,0.0000,772.2667,0.0000
2025-01-02,128,1280,2025-01-02,1280,2025-01-02,1290,4538.5738,0.0000,756.4290,0.0000
2025-01-02,129,1290,2025-01-02,1290,2025-01-02,1300,4588.8700,0.0000,764.8117,0.0000
2025-01-02,130,1300,2025-01-02,1300,2025-01-02,1310,4752.9518,0.0000,792.1586,0.0000
2025-01-02,131,1310,2025-01-02,1310,2025-01-02,1320,4388.3683,0.0000,731.3947,0.0000
2025-01-02,132,1320,2025-01-02,1320,2025-01-02,1330,3695.4700,0.0000,615.9117,0.0000
2025-01-02,133,1330,2025-01-02,1330,2025-01-02,1340,3549.5286,0.0000,591.5881,0.0000
2025-01-02,134,1340,2025-01-02,1340,2025-01-02,1350,3568.6566,0.0000,594.7761,0.0000
2025-01-02,135,1350,2025-01-02,1350,2025-01-02,1360,3527.2300,0.0000,587.8717,0.0000
2025-01-02,136,1360,2025-01-02,1360,2025-01-02,1370,3577.6994,0.0000,596.2832,0.0000
2025-01-02,137,1370,2025-01-02,1370,2025-01-02,1380,3478.2440,0.0000,579.7073,0.0000
2025-01-02,138,1380,2025-01-02,1380,2025-01-02,1390,3323.6100,0.0000,553.9350,0.0000
2025-01-02,139,1390,2025-01-02,1390,2025-01-02,1400,3478.4063,0.0000,579.7344,0.0000
2025-01-02,140,1400,2025-01-02,1400,2025-01-02,1410,3640.9395,0.0000,606.8232,0.0000
2025-01-02,141,1410,2025-01-02,1410,2025-01-02,1420,3700.9600,0.0000,616.8267,0.0000
2025-01-02,142,1420,2025-01-02,1420,2025-01-02,1430,3769.7290,0.0000,628.2882,0.0000
2025-01-02,143,1430,2025-01-02,1430,2025-01-03,0,3428.2020,0.0000,571.3670,0.0000
2025-01-02,144,1440,2025-01-03,0,2025-01-03,10,2919.1200,0.0000,486.5200,0.0000
2025-01-03,1,10,2025-01-03,10,2025-01-03,20,2954.3509,0.0000,492.3918,0.0000
2025-01-03,2,20,2025-01-03,20,2025-01-03,30,2960.6102,0.0000,493.4350,0.0000
2025-01-03,3,30,2025-01-03,30,2025-01-03,40,2756.5100,0.0000,459.4183,0.0000
2025-01-03,4,40,2025-01-03,40,2025-01-03,50,2725.0654,0.0000,454.1776,0.0000
2025-01-03,5,50,2025-01-03,50,2025-01-03,60,2639.7341,0.0000,439.9557,0.0000
2025-01-03,6,60,2025-01-03,60,2025-01-03,70,2583.7600,0.0000,430.6267,0.0000
2025-01-03,7,70,2025-01-03,70,2025-01-03,80,2902.6811,0.0000,483.7802,0.0000
2025-01-03,8,80,2025-01-03,80,2025-01-03,90,3131.0510,0.0000,521.8418,0.0000
2025-01-03,9,90,2025-01-03,90,2025-01-03,100,3056.8200,0.0000,509.4700,0.0000
2025-01-03,10,100,2025-01-03,100,2025-01-03,110,2923.5412,0.0000,487.2569,0.0000
2025-01-03,11,110,2025-01-03,110,2025-01-03,120,2940.6553,0.0000,490.1092,0.0000
2025-01-03,12,120,2025-01-03,120,2025-01-03,130,3047.2100,0.0000,507.8683,0.0000
2025-01-03,13,130,2025-01-03,130,2025-01-03,140,3000.6237,0.0000,500.1039,0.0000
2025-01-03,14,140,2025-01-03,140,2025-01-03,150,2860.5275,0.0000,476.7546,0.0000
2025-01-03,15,150,2025-01-03,150,2025-01-03,160,2800.1000,0.0000,466.6833,0.0000
2025-01-03,16,160,2025-01-03,160,2025-01-03,170,2953.2923,0.0000,492.2154,0.0000
2025-01-03,17,170,2025-01-03,170,2025-01-03,180,3161.0061,0.0000,526.8343,0.0000
2025-01-03,18,180,2025-01-03,180,2025-01-03,190,3294.0000,0.0000,549.0000,0.0000
2025-01-03,19,190,2025-01-03,190,2025-01-03,200,3346.7350,0.0000,557.7892,0.0000
2025-01-03,20,200,2025-01-03,200,2025-01-03,210,3390.5777,0.0000,565.0963,0.0000
2025-01-03,21,210,2025-01-03,210,2025-01-03,220,3426.6200,0.0000,571.1033,0.0000
2025-01-03,22,220,2025-01-03,220,2025-01-03,230,3375.8805,0.0000,562.6467,0.0000
2025-01-03,23,230,2025-01-03,230,2025-01-03,240,3204.2096,0.0000,534.0349,0.0000
2025-01-03,24,240,2025-01-03,240,2025-01-03,250,3155.1400,0.0000,525.8567,0.0000
2025-01-03,25,250,2025-01-03,250,2025-01-03,260,3470.3443,0.0000,578.3907,0.0000
2025-01-03,26,260,2025-01-03,260,2025-01-03,270,3371.4266,0.0000,561.9044,0.0000
2025-01-03,27,270,2025-01-03,270,2025-01-03,280,2945.5800,0.0000,490.9300,0.0000
2025-01-03,28,280,2025-01-03,280,2025-01-03,290,3074.9809,0.0000,512.4968,0.0000
2025-01-03,29,290,2025-01-03,290,2025-01-03,300,3342.8630,0.0000,557.1438,0.0000
2025-01-03,30,300,2025-01-03,300,2025-01-03,310,3341.5500,0.0000,556.9250,0.0000
2025-01-03,31,310,2025-01-03,310,2025-01-03,320,3130.4364,0.0019,521.7394,0.0003
2025-01-03,32,320,2025-01-03,320,2025-01-03,330,3224.3627,0.0000,537.3938,0.0000
2025-01-03,33,330,2025-01-03,330,2025-01-03,340,3607.8500,0.0000,601.3083,0.0000
2025-01-03,34,340,2025-01-03,340,2025-01-03,350,3733.6991,0.0271,622.2832,0.0045
2025-01-03,35,350,2025-01-03,350,2025-01-03,360,3503.3718,0.0000,583.8953,0.0000
2025-01-03,36,360,2025-01-03,360,2025-01-03,370,3256.7800,0.0000,542.7967,0.0000
2025-01-03,37,370,2025-01-03,370,2025-01-03,380,3421.2500,0.3772,570.2083,0.0629
2025-01-03,38,380,2025-01-03,380,2025-01-03,390,3519.6603,0.0000,586.6101,0.0000
2025-01-03,39,390,2025-01-03,390,2025-01-03,400,3365.9000,0.0000,560.9833,0.0000
2025-01-03,40,400,2025-01-03,400,2025-01-03,410,3274.0860,5.2535,545.6810,0.8756
2025-01-03,41,410,2025-01-03,410,2025-01-03,420,3462.1699,0.0000,577.0283,0.0000
2025-01-03,42,420,2025-01-03,420,2025-01-03,430,3787.2100,10.1625,631.2017,1.6937
2025-01-03,43,430,2025-01-03,430,2025-01-03,440,3895.0622,189.0764,649.1770,31.5127
2025-01-03,44,440,2025-01-03,440,2025-01-03,450,3904.9573,442.0453,650.8262,73.6742
2025-01-03,45,450,2025-01-03,450,2025-01-03,460,3913.9300,703.4625,652.3217,117.2437
2025-01-03,46,460,2025-01-03,460,2025-01-03,470,3897.2707,972.3564,649.5451,162.0594
2025-01-03,47,470,2025-01-03,470,2025-01-03,480,3918.3208,1241.8825,653.0535,206.9804
2025-01-03,48,480,2025-01-03,480,2025-01-03,490,4025.5800,1529.2875,670.9300,254.8812
2025-01-03,49,490,2025-01-03,490,2025-01-03,500,4146.3263,1846.5381,691.0544,307.7563
2025-01-03,50,500,2025-01-03,500,2025-01-03,510,3906.1017,2087.1569,651.0169,347.8595
2025-01-03,51,510,2025-01-03,510,2025-01-03,520,3524.2200,2292.9375,587.3700,382.1562
2025-01-03,52,520,2025-01-03,520,2025-01-03,530,3689.6460,2620.4459,614.9410,436.7410
2025-01-03,53,530,2025-01-03,530,2025-01-03,540,4284.7343,2975.4743,714.1224,495.9124
2025-01-03,54,540,2025-01-03,540,2025-01-03,550,4753.5400,3263.2500,792.2567,543.8750
2025-01-03,55,550,2025-01-03,550,2025-01-03,560,4591.2578,3471.5364,765.2096,578.5894
2025-01-03,56,560,2025-01-03,560,2025-01-03,570,4391.5782,3661.6122,731.9297,610.2687
2025-01-03,57,570,2025-01-03,570,2025-01-03,580,4496.2400,3906.0000,749.3733,651.0000
2025-01-03,58,580,2025-01-03,580,2025-01-03,590,4673.3336,4237.6324,778.8889,706.2721
2025-01-03,59,590,2025-01-03,590,2025-01-03,600,4538.2138,4559.3408,756.3690,759.8901
2025-01-03,60,600,2025-01-03,600,2025-01-03,610,4253.4900,4799.2500,708.9150,799.8750
2025-01-03,61,610,2025-01-03,610,2025-01-03,620,4355.1198,4933.6175,725.8533,822.2696
2025-01-03,62,620,2025-01-03,620,2025-01-03,630,4561.5437,4909.6483,760.2573,818.2747
2025-01-03,63,630,2025-01-03,630,2025-01-03,640,4553.0100,4880.7000,758.8350,813.4500
2025-01-03,64,640,2025-01-03,640,2025-01-03,650,4289.7362,5076.8898,714.9560,846.1483
2025-01-03,65,650,2025-01-03,650,2025-01-03,660,4146.1721,5196.2418,691.0287,866.0403
2025-01-03,66,660,2025-01-03,660,2025-01-03,670,4247.7200,5189.7375,707.9533,864.9562
2025-01-03,67,670,2025-01-03,670,2025-01-03,680,4376.5197,5315.8751,729.4199,885.9792
2025-01-03,68,680,2025-01-03,680,2025-01-03,690,4356.2528,5513.9595,726.0421,918.9932
2025-01-03,69,690,2025-01-03,690,2025-01-03,700,4292.2500,5731.8750,715.3750,955.3125
2025-01-03,70,700,2025-01-03,700,2025-01-03,710,4431.7662,5984.1501,738.6277,997.3583
2025-01-03,71,710,2025-01-03,710,2025-01-03,720,4528.7137,6182.2434,754.7856,1030.3739
2025-01-03,72,720,2025-01-03,720,2025-01-03,730,4406.4200,6232.0875,734.4033,1038.6812
2025-01-03,73,730,2025-01-03,730,2025-01-03,740,4161.4411,6124.3460,693.5735,1020.7243
2025-01-03,74,740,2025-01-03,740,2025-01-03,750,4175.5384,6089.4288,695.9231,1014.9048
2025-01-03,75,750,2025-01-03,750,2025-01-03,760,4332.0300,6095.7750,722.0050,1015.9625
2025-01-03,76,760,2025-01-03,760,2025-01-03,770,4156.8051,5886.2195,692.8008,981.0366
2025-01-03,77,770,2025-01-03,770,2025-01-03,780,3998.4468,5586.2759,666.4078,931.0460
2025-01-03,78,780,2025-01-03,780,2025-01-03,790,4008.7500,5384.3625,668.1250,897.3937
2025-01-03,79,790,2025-01-03,790,2025-01-03,800,4000.4293,5377.1542,666.7382,896.1924
2025-01-03,80,800,2025-01-03,800,2025-01-03,810,4052.8564,5440.3984,675.4761,906.7331
2025-01-03,81,810,2025-01-03,810,2025-01-03,820,4047.6900,5414.1750,674.6150,902.3625
2025-01-03,82,820,2025-01-03,820,2025-01-03,830,3788.9507,5218.5700,631.4918,869.7617
2025-01-03,83,830,2025-01-03,830,2025-01-03,840,3812.7819,5010.9891,635.4636,835.1648
2025-01-03,84,840,2025-01-03,840,2025-01-03,850,4095.0700,4870.5000,682.5117,811.7500
2025-01-03,85,850,2025-01-03,850,2025-01-03,860,4064.0778,4735.9305,677.3463,789.3218
2025-01-03,86,860,2025-01-03,860,2025-01-03,870,3932.6141,4538.4948,655.4357,756.4158
2025-01-03,87,870,2025-01-03,870,2025-01-03,880,3892.0100,4289.0625,648.6683,714.8438
2025-01-03,88,880,2025-01-03,880,2025-01-03,890,3900.8667,4035.8747,650.1445,672.6458
2025-01-03,89,890,2025-01-03,890,2025-01-03,900,3890.6631,3666.7497,648.4438,611.1249
2025-01-03,90,900,2025-01-03,900,2025-01-03,910,3800.7400,3262.4250,633.4567,543.7375
2025-01-03,91,910,2025-01-03,910,2025-01-03,920,3650.1373,3026.2269,608.3562,504.3712
2025-01-03,92,920,2025-01-03,920,2025-01-03,930,3708.4101,2730.9581,618.0684,455.1597
2025-01-03,93,930,2025-01-03,930,2025-01-03,940,3860.9300,2374.5750,643.4883,395.7625
2025-01-03,94,940,2025-01-03,940,2025-01-03,950,3736.1478,2171.7749,622.6913,361.9625
2025-01-03,95,950,2025-01-03,950,2025-01-03,960,3699.9877,1878.1535,616.6646,313.0256
2025-01-03,96,960,2025-01-03,960,2025-01-03,970,3817.2000,1480.1625,636.2000,246.6937
2025-01-03,97,970,2025-01-03,970,2025-01-03,980,3751.9521,1222.9729,625.3253,203.8288
2025-01-03,98,980,2025-01-03,980,2025-01-03,990,3533.1584,995.2058,588.8597,165.8676
2025-01-03,99,990,2025-01-03,990,2025-01-03,1000,3406.2600,725.3625,567.7100,120.8937
2025-01-03,100,1000,2025-01-03,1000,2025-01-03,1010,3544.1616,461.2553,590.6936,76.8759
2025-01-03,101,1010,2025-01-03,1010,2025-01-03,1020,3385.5316,200.2176,564.2553,33.3696
2025-01-03,102,1020,2025-01-03,1020,2025-01-03,1030,2996.5400,9.7500,499.4233,1.6250
2025-01-03,103,1030,2025-01-03,1030,2025-01-03,1040,2994.4949,0.0000,499.0825,0.0000
2025-01-03,104,1040,2025-01-03,1040,2025-01-03,1050,2976.8050,5.7669,496.1342,0.9611
2025-01-03,105,1050,2025-01-03,1050,2025-01-03,1060,2847.2200,0.0000,474.5367,0.0000
2025-01-03,106,1060,2025-01-03,1060,2025-01-03,1070,2930.8792,0.0000,488.4799,0.0000
2025-01-03,107,1070,2025-01-03,1070,2025-01-03,1080,2970.7432,0.4140,495.1239,0.0690
2025-01-03,108,1080,2025-01-03,1080,2025-01-03,1090,2859.0300,0.0000,476.5050,0.0000
2025-01-03,109,1090,2025-01-03,1090,2025-01-03,1100,2767.8666,0.0000,461.3111,0.0000
2025-01-03,110,1100,2025-01-03,1100,2025-01-03,1110,2778.7108,0.0297,463.1185,0.0049
2025-01-03,111,1110,2025-01-03,1110,2025-01-03,1120,2809.8800,0.0000,468.3133,0.0000
2025-01-03,112,1120,2025-01-03,1120,2025-01-03,1130,2711.9698,0.0000,451.9950,0.0000
2025-01-03,113,1130,2025-01-03,1130,2025-01-03,1140,2609.4796,0.0021,434.9133,0.0003
2025-01-03,114,1140,2025-01-03,1140,2025-01-03,1150,2608.9200,0.0000,434.8200,0.0000
2025-01-03,115,1150,2025-01-03,1150,2025-01-03,1160,2689.2879,0.0000,448.2146,0.0000
2025-01-03,116,1160,2025-01-03,1160,2025-01-03,1170,2685.1189,0.0000,447.5198,0.0000
2025-01-03,117,1170,2025-01-03,1170,2025-01-03,1180,2707.6000,0.0000,451.2667,0.0000
2025-01-03,118,1180,2025-01-03,1180,2025-01-03,1190,2988.2372,0.0000,498.0395,0.0000
2025-01-03,119,1190,2025-01-03,1190,2025-01-03,1200,3022.4875,0.0000,503.7479,0.0000
2025-01-03,120,1200,2025-01-03,1200,2025-01-03,1210,2798.0600,0.0000,466.3433,0.0000
2025-01-03,121,1210,2025-01-03,1210,2025-01-03,1220,2801.3410,0.0000,466.8902,0.0000
2025-01-03,122,1220,2025-01-03,1220,2025-01-03,1230,2810.0049,0.0000,468.3341,0.0000
2025-01-03,123,1230,2025-01-03,1230,2025-01-03,1240,2766.2000,0.0000,461.0333,0.0000
2025-01-03,124,1240,2025-01-03,1240,2025-01-03,1250,2865.7629,0.0000,477.6272,0.0000
2025-01-03,125,1250,2025-01-03,1250,2025-01-03,1260,2932.1172,0.0000,488.6862,0.0000
2025-01-03,126,1260,2025-01-03,1260,2025-01-03,1270,2903.7000,0.0000,483.9500,0.0000
2025-01-03,127,1270,2025-01-03,1270,2025-01-03,1280,2876.0861,0.0000,479.3477,0.0000
2025-01-03,128,1280,2025-01-03,1280,2025-01-03,1290,2739.4924,0.0000,456.5821,0.0000
2025-01-03,129,1290,2025-01-03,1290,2025-01-03,1300,2646.7600,0.0000,441.1267,0.0000
2025-01-03,130,1300,2025-01-03,1300,2025-01-03,1310,2854.3033,0.0000,475.7172,0.0000
2025-01-03,131,1310,2025-01-03,1310,2025-01-03,1320,2801.1854,0.0000,466.8642,0.0000
2025-01-03,132,1320,2025-01-03,1320,2025-01-03,1330,2481.4400,0.0000,413.5733,0.0000
2025-01-03,133,1330,2025-01-03,1330,2025-01-03,1340,2453.7519,0.0000,408.9587,0.0000
2025-01-03,134,1340,2025-01-03,1340,2025-01-03,1350,2496.4764,0.0000,416.0794,0.0000
2025-01-03,135,1350,2025-01-03,1350,2025-01-03,1360,2462.0600,0.0000,410.3433,0.0000
2025-01-03,136,1360,2025-01-03,1360,2025-01-03,1370,2454.9477,0.0000,409.1580,0.0000
2025-01-03,137,1370,2025-01-03,1370,2025-01-03,1380,2478.4100,0.0000,413.0683,0.0000
2025-01-03,138,1380,2025-01-03,1380,2025-01-03,1390,2531.4400,0.0000,421.9067,0.0000
2025-01-03,139,1390,2025-01-03,1390,2025-01-03,1400,2618.7584,0.0000,436.4597,0.0000
2025-01-03,140,1400,2025-01-03,1400,2025-01-03,1410,2674.9089,0.0000,445.8181,0.0000
2025-01-03,141,1410,2025-01-03,1410,2025-01-03,1420,2688.9400,0.0000,448.1567,0.0000
2025-01-03,142,1420,2025-01-03,1420,2025-01-03,1430,2712.3789,0.0000,452.0632,0.0000
2025-01-03,143,1430,2025-01-03,1430,2025-01-04,0,2755.1168,0.0000,459.1861,0.0000
2025-01-03,144,1440,2025-01-04,0,2025-01-04,10,2763.5400,0.0000,460.5900,0.0000
2025-01-04,1,10,2025-01-04,10,2025-01-04,20,2696.7943,0.0000,449.4657,0.0000
2025-01-04,2,20,2025-01-04,20,2025-01-04,30,2758.1877,0.0000,459.6979,0.0000
2025-01-04,3,30,2025-01-04,30,2025-01-04,40,2846.8000,0.0000,474.4667,0.0000
2025-01-04,4,40,2025-01-04,40,2025-01-04,50,2662.8402,0.0000,443.8067,0.0000
2025-01-04,5,50,2025-01-04,50,2025-01-04,60,2560.2275,0.0000,426.7046,0.0000
2025-01-04,6,60,2025-01-04,60,2025-01-04,70,2737.7100,0.0000,456.2850,0.0000
2025-01-04,7,70,2025-01-04,70,2025-01-04,80,3010.7018,0.0000,501.7836,0.0000
2025-01-04,8,80,2025-01-04,80,2025-01-04,90,2977.7182,0.0000,496.2864,0.0000
2025-01-04,9,90,2025-01-04,90,2025-01-04,100,2777.2100,0.0000,462.8683,0.0000
2025-01-04,10,100,2025-01-04,100,2025-01-04,110,2904.2621,0.0000,484.0437,0.0000
2025-01-04,11,110,2025-01-04,110,2025-01-04,120,2944.0406,0.0000,490.6734,0.0000
2025-01-04,12,120,2025-01-04,120,2025-01-04,130,2839.4000,0.0000,473.2333,0.0000
2025-01-04,13,130,2025-01-04,130,2025-01-04,140,2961.5683,0.0000,493.5947,0.0000
2025-01-04,14,140,2025-01-04,140,2025-01-04,150,3044.5086,0.0000,507.4181,0.0000
2025-01-04,15,150,2025-01-04,150,2025-01-04,160,3017.5200,0.0000,502.9200,0.0000
2025-01-04,16,160,2025-01-04,160,2025-01-04,170,3088.4171,0.0000,514.7362,0.0000
2025-01-04,17,170,2025-01-04,170,2025-01-04,180,3140.8968,0.0000,523.4828,0.0000
2025-01-04,18,180,2025-01-04,180,2025-01-04,190,3120.0600,0.0000,520.0100,0.0000
2025-01-04,19,190,2025-01-04,190,2025-01-04,200,3111.9018,0.0000,518.6503,0.0000
2025-01-04,20,200,2025-01-04,200,2025-01-04,210,3174.4757,0.0000,529.0793,0.0000
2025-01-04,21,210,2025-01-04,210,2025-01-04,220,3222.8300,0.0000,537.1383,0.0000
2025-01-04,22,220,2025-01-04,220,2025-01-04,230,3140.7512,0.0000,523.4585,0.0000
2025-01-04,23,230,2025-01-04,230,2025-01-04,240,3203.5176,0.0000,533.9196,0.0000
2025-01-04,24,240,2025-01-04,240,2025-01-04,250,3305.6200,0.0000,550.9367,0.0000
2025-01-04,25,250,2025-01-04,250,2025-01-04,260,3082.9711,0.0000,513.8285,0.0000
2025-01-04,26,260,2025-01-04,260,2025-01-04,270,3029.6183,0.0000,504.9364,0.0000
2025-01-04,27,270,2025-01-04,270,2025-01-04,280,3220.0500,0.0000,536.6750,0.0000
2025-01-04,28,280,2025-01-04,280,2025-01-04,290,3240.2096,0.0000,540.0349,0.0000
2025-01-04,29,290,2025-01-04,290,2025-01-04,300,3268.5206,0.0000,544.7534,0.0000
2025-01-04,30,300,2025-01-04,300,2025-01-04,310,3392.4200,0.0000,565.4033,0.0000
2025-01-04,31,310,2025-01-04,310,2025-01-04,320,3464.9422,0.0022,577.4904,0.0004
2025-01-04,32,320,2025-01-04,320,2025-01-04,330,3393.7832,0.0000,565.6305,0.0000
2025-01-04,33,330,2025-01-04,330,2025-01-04,340,3279.1600,0.0000,546.5267,0.0000
2025-01-04,34,340,2025-01-04,340,2025-01-04,350,3313.0890,0.0312,552.1815,0.0052
2025-01-04,35,350,2025-01-04,350,2025-01-04,360,3356.2249,0.0000,559.3708,0.0000
2025-01-04,36,360,2025-01-04,360,2025-01-04,370,3321.9000,0.0000,553.6500,0.0000
2025-01-04,37,370,2025-01-04,370,2025-01-04,380,3281.5930,0.4352,546.9322,0.0725
2025-01-04,38,380,2025-01-04,380,2025-01-04,390,3376.2584,0.0000,562.7097,0.0000
2025-01-04,39,390,2025-01-04,390,2025-01-04,400,3460.2700,0.0000,576.7117,0.0000
2025-01-04,40,400,2025-01-04,400,2025-01-04,410,3291.7135,6.0622,548.6189,1.0104
2025-01-04,41,410,2025-01-04,410,2025-01-04,420,3419.9099,0.0000,569.9850,0.0000
2025-01-04,42,420,2025-01-04,420,2025-01-04,430,3836.2200,15.6375,639.3700,2.6062
2025-01-04,43,430,2025-01-04,430,2025-01-04,440,3951.1717,228.8427,658.5286,38.1405
2025-01-04,44,440,2025-01-04,440,2025-01-04,450,3880.8120,502.1264,646.8020,83.6877
2025-01-04,45,450,2025-01-04,450,2025-01-04,460,3754.8500,767.7750,625.8083,127.9625
2025-01-04,46,460,2025-01-04,460,2025-01-04,470,3595.1141,1062.5019,599.1857,177.0836
2025-01-04,47,470,2025-01-04,470,2025-01-04,480,3657.7613,1360.9976,609.6269,226.8329
2025-01-04,48,480,2025-01-04,480,2025-01-04,490,3841.0900,1621.0875,640.1817,270.1812
2025-01-04,49,490,2025-01-04,490,2025-01-04,500,3781.6989,1833.9476,630.2831,305.6579
2025-01-04,50,500,2025-01-04,500,2025-01-04,510,3727.8564,2116.4876,621.3094,352.7479
2025-01-04,51,510,2025-01-04,510,2025-01-04,520,3748.3700,2438.7750,624.7283,406.4625
2025-01-04,52,520,2025-01-04,520,2025-01-04,530,3718.0706,2668.5555,619.6784,444.7592
2025-01-04,53,530,2025-01-04,530,2025-01-04,540,4050.9075,2966.4092,675.1512,494.4015
2025-01-04,54,540,2025-01-04,540,2025-01-04,550,4551.3900,3318.1875,758.5650,553.0312
2025-01-04,55,550,2025-01-04,550,2025-01-04,560,4547.9478,3532.3995,757.9913,588.7332
2025-01-04,56,560,2025-01-04,560,2025-01-04,570,4435.5222,3704.6783,739.2537,617.4464
2025-01-04,57,570,2025-01-04,570,2025-01-04,580,4409.2600,3934.9125,734.8767,655.8187
2025-01-04,58,580,2025-01-04,580,2025-01-04,590,4296.3622,4213.7688,716.0604,702.2948
2025-01-04,59,590,2025-01-04,590,2025-01-04,600,4336.0833,4386.2676,722.6806,731.0446
2025-01-04,60,600,2025-01-04,600,2025-01-04,610,4540.8500,4492.7625,756.8083,748.7937
2025-01-04,61,610,2025-01-04,610,2025-01-04,620,4626.1070,4740.2442,771.0178,790.0407
2025-01-04,62,620,2025-01-04,620,2025-01-04,630,4473.5390,5076.6249,745.5898,846.1041
2025-01-04,63,630,2025-01-04,630,2025-01-04,640,4327.1900,5343.0000,721.1983,890.5000
2025-01-04,64,640,2025-01-04,640,2025-01-04,650,4517.6361,5422.3907,752.9393,903.7318
2025-01-04,65,650,2025-01-04,650,2025-01-04,660,4485.4969,5514.8521,747.5828,919.1420
2025-01-04,66,660,2025-01-04,660,2025-01-04,670,4182.1800,5702.1000,697.0300,950.3500
2025-01-04,67,670,2025-01-04,670,2025-01-04,680,4147.4422,5898.8124,691.2404,983.1354
2025-01-04,68,680,2025-01-04,680,2025-01-04,690,4325.6893,6137.0074,720.9482,1022.8346
2025-01-04,69,690,2025-01-04,690,2025-01-04,700,4465.7400,6329.1750,744.2900,1054.8625
2025-01-04,70,700,2025-01-04,700,2025-01-04,710,4390.8655,6317.0081,731.8109,1052.8347
2025-01-04,71,710,2025-01-04,710,2025-01-04,720,4359.7887,6260.4618,726.6314,1043.4103
2025-01-04,72,720,2025-01-04,720,2025-01-04,730,4354.4300,6339.1125,725.7383,1056.5187
2025-01-04,73,730,2025-01-04,730,2025-01-04,740,4136.5048,6566.5273,689.4175,1094.4212
2025-01-04,74,740,2025-01-04,740,2025-01-04,750,4106.5153,6560.6539,684.4192,1093.4423
2025-01-04,75,750,2025-01-04,750,2025-01-04,760,4265.7000,6341.7375,710.9500,1056.9562
2025-01-04,76,760,2025-01-04,760,2025-01-04,770,4196.0578,6257.5304,699.3430,1042.9217
2025-01-04,77,770,2025-01-04,770,2025-01-04,780,4049.2294,5987.3268,674.8716,997.8878
2025-01-04,78,780,2025-01-04,780,2025-01-04,790,3984.2100,5575.0500,664.0350,929.1750
2025-01-04,79,790,2025-01-04,790,2025-01-04,800,4041.6607,5445.5170,673.6101,907.5862
2025-01-04,80,800,2025-01-04,800,2025-01-04,810,4331.9607,5402.9813,721.9934,900.4969
2025-01-04,81,810,2025-01-04,810,2025-01-04,820,4485.5600,5200.7250,747.5933,866.7875
2025-01-04,82,820,2025-01-04,820,2025-01-04,830,3988.5685,4825.9725,664.7614,804.3287
2025-01-04,83,830,2025-01-04,830,2025-01-04,840,3704.7485,4732.6649,617.4581,788.7775
2025-01-04,84,840,2025-01-04,840,2025-01-04,850,3923.4600,4835.9625,653.9100,805.9937
2025-01-04,85,850,2025-01-04,850,2025-01-04,860,4088.3897,4598.3795,681.3983,766.3966
2025-01-04,86,860,2025-01-04,860,2025-01-04,870,3973.5363,4276.9137,662.2560,712.8189
2025-01-04,87,870,2025-01-04,870,2025-01-04,880,3805.4200,4062.8250,634.2367,677.1375
2025-01-04,88,880,2025-01-04,880,2025-01-04,890,3952.6850,3871.9602,658.7808,645.3267
2025-01-04,89,890,2025-01-04,890,2025-01-04,900,3941.4367,3609.4030,656.9061,601.5672
2025-01-04,90,900,2025-01-04,900,2025-01-04,910,3722.7000,3287.4000,620.4500,547.9000
2025-01-04,91,910,2025-01-04,910,2025-01-04,920,3725.3858,2993.1562,620.8976,498.8594
2025-01-04,92,920,2025-01-04,920,2025-01-04,930,3744.2329,2689.5273,624.0388,448.2545
2025-01-04,93,930,2025-01-04,930,2025-01-04,940,3688.5900,2382.0375,614.7650,397.0062
2025-01-04,94,940,2025-01-04,940,2025-01-04,950,3719.3955,2118.5534,619.8992,353.0922
2025-01-04,95,950,2025-01-04,950,2025-01-04,960,3874.1808,1821.5988,645.6968,303.5998
2025-01-04,96,960,2025-01-04,960,2025-01-04,970,3950.8400,1495.5000,658.4733,249.2500
2025-01-04,97,970,2025-01-04,970,2025-01-04,980,3716.7753,1225.9000,619.4625,204.3167
2025-01-04,98,980,2025-01-04,980,2025-01-04,990,3616.3037,970.1376,602.7173,161.6896
2025-01-04,99,990,2025-01-04,990,2025-01-04,1000,3720.5700,704.0250,620.0950,117.3375
2025-01-04,100,1000,2025-01-04,1000,2025-01-04,1010,3626.4100,447.9122,604.4017,74.6520
2025-01-04,101,1010,2025-01-04,1010,2025-01-04,1020,3226.8567,196.4463,537.8094,32.7411
2025-01-04,102,1020,2025-01-04,1020,2025-01-04,1030,2831.4500,13.5375,471.9083,2.2562
